Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.2630065476330417,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2742954372887833,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25578998751548737,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.266468358556904,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.27543411718849714,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.27193280551369176,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5916330770575358,0.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5727837098098495,0.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3649814244945481,0.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.37043735848063253,0.0,0.0,0.0,0.0
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.34234805471369495,0.0,0.0,0.0,74.3948333422363
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.35780211742628426,0.0,0.0,0.0,226.87926923345955
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3514070300235896,0.0,0.0,0.0,355.9915566267173
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.3612537661578816,0.0,0.0,0.0,381.0254548610691
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.375258176068309,0.0,0.0,0.0,318.0112012513633
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.36257866758481405,0.0,0.0,0.0,233.85585797245398
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.37482123112768445,0.0,0.0,0.0,53.10904915697168
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.3824523886822483,0.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,0.0,0.0,0.0,2.5877165976735332,0.0,0.0,0.0,0.0
1.0,19.0,0.0,0.0,0.0,0.0,0.0,3.568408425672545,0.0,0.0,0.0,0.0
1.0,20.0,0.0,0.0,0.0,0.0,0.0,3.567254152630303,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.5604869005927764,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.5636244324124218,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.374254526443875,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.27604617671566434,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2771331755901872,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2484389958414646,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.27551680895445063,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.26265295727370314,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.27648542045221713,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5581331634968736,0.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5767902038732785,0.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3823947134154179,0.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.35991548944831653,0.0,0.0,0.0,0.0
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.37757099733449634,0.0,0.0,0.0,74.3264818169014
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3709249029930195,0.0,0.0,0.0,238.21795031923634
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3701264985283352,0.0,0.0,0.0,356.2540107124036
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.3525242295487054,0.0,0.0,0.0,374.9473107913338
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.36549390939848825,0.0,0.0,0.0,322.25833810608884
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.3654863735922092,0.0,0.0,0.0,235.52693710829624
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.37572771926061016,0.0,0.0,0.0,57.689141992106954
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.3400625403308515,0.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,0.0,0.0,0.0,2.57553648622915,0.0,0.0,0.0,0.0
1.0,19.0,0.0,0.0,0.0,0.0,0.0,3.5881852050121217,0.0,0.0,0.0,0.0
1.0,20.0,0.0,0.0,0.0,0.0,0.0,3.5686685399918363,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.566184916519072,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.570959112040031,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.3793184458363646,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.27855501787532005,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2632145393856566,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.277003687884501,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2944314258719861,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2747381358646794,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.281809272901619,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5676713660774833,0.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5634492337560729,0.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.39273283753484345,0.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.3663559276554202,0.0,0.0,0.0,0.0
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.37519753879776124,0.0,0.0,0.0,79.24504926123595
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3729183883275689,0.0,0.0,0.0,226.33267039255767
