Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8117822553238644,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10254248923568739,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09977415303957612,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09959514985245596,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09291802546186988,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.11130811905904625,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2999166711639302,0.0,0.0,0.0,21.315836443192538
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.3071183494829337,0.0,0.0,0.0,104.17315235303174
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3083663888692338,0.0,0.0,0.0,258.1244082904576
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.31576762768090033,0.0,0.0,0.0,457.43684882331377
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.30499032738641435,0.0,0.0,0.0,598.4110574586966
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3039427480057251,0.0,0.0,0.0,625.3483492504546
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.29779531946421406,0.0,0.0,0.0,650.7492209525471
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.3086890092471448,0.0,0.0,0.0,648.5404856315629
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2832349071885298,0.0,0.0,0.0,604.3372989186075
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.30012239694857595,0.0,0.0,0.0,550.146423827027
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.30478774115853907,0.0,0.0,0.0,405.65401911418235
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.29401658726671503,0.0,0.0,0.0,144.98415925324798
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.3014259136838269,0.0,0.0,0.0,48.719993857603185
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.31522254626762,0.0,0.0,0.0,20.13567513043118
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3079249696683894,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.7938395712582267,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.8032531531971974,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.281522420475255,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8082105205599207,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11323717174100525,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.10049212196653168,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.10582456095190694,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.10102781746774323,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.09007493063702691,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.31419639347272194,0.0,0.0,0.0,19.110580644677878
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.310488773890712,0.0,0.0,0.0,98.4957746241472
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3215459089341555,0.0,0.0,0.0,261.00788471292014
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.2866271773641606,0.0,0.0,0.0,452.6453691510511
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3043467738766957,0.0,0.0,0.0,590.5614602672084
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3204628199460755,0.0,0.0,0.0,622.6944377005509
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.31998396670010587,0.0,0.0,0.0,658.3713413566286
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.3006721308527396,0.0,0.0,0.0,645.7481362465661
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.29500446975597183,0.0,0.0,0.0,587.4600330409696
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.3020878444900398,0.0,0.0,0.0,542.9320532058236
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.31614705489129014,0.0,0.0,0.0,402.3076057644372
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.29169446275229793,0.0,0.0,0.0,153.15346514417416
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.3172381274127463,0.0,0.0,0.0,52.53327942737897
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.2955197003143775,0.0,0.0,0.0,15.463047880767327
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3091695365813107,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.8050637972141572,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.7932341703225392,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.310668568810313,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8097841571029553,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11045315239193242,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.10775846426778504,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08916619498028826,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09983493845963673,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.11179721208408919,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3002158847049961,0.0,0.0,0.0,19.949831337362262
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.2956466943858158,0.0,0.0,0.0,110.50673592068135
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3220213756086971,0.0,0.0,0.0,259.0596497202333
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.30520104541643556,0.0,0.0,0.0,448.35771600457207
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3110273771099997,0.0,0.0,0.0,600.7109648639589
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.30488105237058455,0.0,0.0,0.0,630.2454322739968
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3107214012898308,0.0,0.0,0.0,654.0463171755393
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.29759417749416617,0.0,0.0,0.0,642.7439685057135
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.30301278803765064,0.0,0.0,0.0,602.7408517775409
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.30045777443483024,0.0,0.0,0.0,555.28144835273
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.2851849448153901,0.0,0.0,0.0,400.4599969249212
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.307399523135203,0.0,0.0,0.0,157.5015900451269
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.3099890616970427,0.0,0.0,0.0,54.779540690874406
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.3248891061799415,0.0,0.0,0.0,20.314823498374068
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3024756645568987,0.0,0.0,0.0,0.0
