Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,24,0.0,0.0,0.0,0.0,0.0,2.5738876921811924,0.0,0.0,0.0,0
1,1,0.0,0.0,0.0,0.0,0.0,1.0678590605921867,0.0,0.0,0.0,0
1,2,0.0,0.0,0.0,0.0,0.0,1.066332494851157,0.0,0.0,0.0,0
1,3,0.0,0.0,0.0,0.0,0.0,1.0791234860594368,0.0,0.0,0.0,0
1,4,0.0,0.0,0.0,0.0,0.0,1.0614529039300789,0.0,0.0,0.0,0
1,5,0.0,0.0,0.0,0.0,0.0,1.0618379676045975,0.0,0.0,0.0,0
1,6,0.0,0.0,0.0,0.0,0.0,1.066492489208108,0.0,0.0,0.0,21.57152574064326
1,7,0.0,0.0,0.0,0.0,0.0,1.072379858103915,0.0,0.0,0.0,129.78155079294874
1,8,0.0,0.0,0.0,0.0,0.0,2.585687321234659,0.0,0.0,0.0,279.7521437349706
1,9,0.0,0.0,0.0,0.0,0.0,3.0787365381333913,0.0,0.0,0.0,475.05181184517164
1,10,0.0,0.0,0.0,0.0,0.0,1.0656001304054887,0.0,0.0,0.0,623.0768028337912
1,11,0.0,0.0,0.0,0.0,0.0,1.0614334344459915,0.0,0.0,0.0,648.4266040308987
1,12,0.0,0.0,0.0,0.0,0.0,1.083432965680497,0.0,0.0,0.0,671.9137626810128
1,13,0.0,0.0,0.0,0.0,0.0,1.0743476485264105,0.0,0.0,0.0,674.3062069540266
1,14,0.0,0.0,0.0,0.0,0.0,1.092088724940276,0.0,0.0,0.0,629.7968867710542
1,15,0.0,0.0,0.0,0.0,0.0,1.0755945345141604,0.0,0.0,0.0,575.2806191158271
1,16,0.0,0.0,0.0,0.0,0.0,1.0731722155457297,0.0,0.0,0.0,418.09168299525453
1,17,0.0,0.0,0.0,0.0,0.0,1.0601898562435772,0.0,0.0,0.0,173.11775557257846
1,18,0.0,0.0,0.0,0.0,0.0,2.5753019300750997,0.0,0.0,0.0,72.93865156309691
1,19,0.0,0.0,0.0,0.0,0.0,3.0879825094357405,0.0,0.0,0.0,17.067803924743227
1,20,0.0,0.0,0.0,0.0,0.0,4.065097017544851,0.0,0.0,0.0,0
1,21,0.0,0.0,0.0,0.0,0.0,3.570262844859043,0.0,0.0,0.0,0
1,22,0.0,0.0,0.0,0.0,0.0,3.580052521499282,0.0,0.0,0.0,0
1,23,0.0,0.0,0.0,0.0,0.0,3.0804598094910305,0.0,0.0,0.0,0
1,24,0.0,0.0,0.0,0.0,0.0,2.5357479105049956,0.0,0.0,0.0,0
1,1,0.0,0.0,0.0,0.0,0.0,1.0183035272676526,0.0,0.0,0.0,0
1,2,0.0,0.0,0.0,0.0,0.0,1.0426313849573794,0.0,0.0,0.0,0
1,3,0.0,0.0,0.0,0.0,0.0,1.0576037037335229,0.0,0.0,0.0,0
1,4,0.0,0.0,0.0,0.0,0.0,1.0559335631838207,0.0,0.0,0.0,0
1,5,0.0,0.0,0.0,0.0,0.0,1.0434411063750553,0.0,0.0,0.0,0
1,6,0.0,0.0,0.0,0.0,0.0,1.0557472546440136,0.0,0.0,0.0,-1.349156807892133
1,7,0.0,0.0,0.0,0.0,0.0,1.042804097114082,0.0,0.0,0.0,94.14486462993702
1,8,0.0,0.0,0.0,0.0,0.0,2.5377666298836865,0.0,0.0,0.0,254.29195057196185
1,9,0.0,0.0,0.0,0.0,0.0,3.0557266301058887,0.0,0.0,0.0,442.27000223563834
