Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,5.969747987496546,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.978907579282858,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.9693272974003015,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.970591047569864,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.9702064216952815,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.976720497936393,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.960174413809576,0.0,0.0,0.0,301.90616840865107
1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.966859312226331,0.0,0.0,0.0,291.00750785680685
1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.970718707794585,0.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,0.0,0.0,0.0,7.480885352304452,0.0,0.0,0.0,48.43808705255182
1.0,10.0,0.0,0.0,0.0,0.0,0.0,5.476887032516675,0.0,0.0,0.0,149.25135120303221
1.0,11.0,0.0,0.0,0.0,0.0,0.0,3.4726920651076054,0.0,0.0,0.0,300.2435143045893
1.0,12.0,0.0,0.0,0.0,0.0,0.0,3.4830340297540228,0.0,0.0,0.0,433.3002095024794
1.0,13.0,0.0,0.0,0.0,0.0,0.0,3.4621262088538267,0.0,0.0,0.0,452.7790657391185
1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.45160162943459,0.0,0.0,0.0,380.2256556359958
1.0,15.0,0.0,0.0,0.0,0.0,0.0,3.4884240759747094,0.0,0.0,0.0,304.9683831060722
1.0,16.0,0.0,0.0,0.0,0.0,0.0,3.4710449103648995,0.0,0.0,0.0,128.35736796707528
1.0,17.0,0.0,0.0,0.0,0.0,0.0,5.964639009849194,0.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,0.0,0.0,0.0,6.9754544211239775,0.0,0.0,0.0,293.3696545831979
1.0,19.0,0.0,0.0,0.0,0.0,0.0,6.996752169916029,0.0,0.0,0.0,298.13491901961856
1.0,20.0,0.0,0.0,0.0,0.0,0.0,5.999842608028066,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,5.985383154730089,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,5.967878493574166,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,5.977888341980462,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,5.9780402264584005,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.993587529689586,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.998227757879796,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.98117915572873,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.995922464654143,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.000293158043156,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.990640844045662,0.0,0.0,0.0,314.5263435400211
1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.9985219805547105,0.0,0.0,0.0,315.40735099846177
1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.9935633748951025,0.0,0.0,0.0,1.5316807562602062
