Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,3.643693586826626,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.135142717632595,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.126365847027268,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.124308171207785,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.129327919303468,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.1276382197982104,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.943668502697992,0.0,0.0,0.0,184.46571704865272
1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.830223127311299,0.0,0.0,0.0,222.11667281782186
1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.819887318802029,0.0,0.0,0.0,332.24995230287357
1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.8395165944220646,0.0,0.0,0.0,441.12379573997356
1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.7274264093017813,0.0,0.0,0.0,535.7377917804307
1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.8258782627906123,0.0,0.0,0.0,561.5243720185224
1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.825657460131715,0.0,0.0,0.0,570.0337865752451
1.0,13.0,0.0,0.0,0.0,0.0,0.0,6.125752673720562,0.0,0.0,0.0,572.27966957474
1.0,14.0,0.0,0.0,0.0,0.0,0.0,5.127783274092922,0.0,0.0,0.0,434.5242290421512
1.0,15.0,0.0,0.0,0.0,0.0,0.0,5.11773629364515,0.0,0.0,0.0,425.8983561030367
1.0,16.0,0.0,0.0,0.0,0.0,0.0,6.127559452299965,0.0,0.0,0.0,338.82500982180255
1.0,17.0,0.0,0.0,0.0,0.0,0.0,5.124606689128154,0.0,0.0,0.0,209.35817694688404
1.0,18.0,0.0,0.0,0.0,0.0,0.0,4.128545863767778,0.0,0.0,0.0,192.26324567017383
1.0,19.0,0.0,0.0,0.0,0.0,0.0,5.131136924657692,0.0,0.0,0.0,168.71884529713978
1.0,20.0,0.0,0.0,0.0,0.0,0.0,4.112094132710257,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,4.123528483401715,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,4.12287115259161,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,4.141614394836474,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,3.6617853444119093,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.162527980293323,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.168090811395684,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.168429675412639,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.18148571537622,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.1760152723310795,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.9703425886283905,0.0,0.0,0.0,169.70629790952626
1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.8953312125549426,0.0,0.0,0.0,205.71691971151722
1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.8670114576170556,0.0,0.0,0.0,309.66256853688617
1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.8841687539644814,0.0,0.0,0.0,427.7445560621275
1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.7765765274542993,0.0,0.0,0.0,527.2034969588898
1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.892310934253122,0.0,0.0,0.0,544.8050888085681
1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.868133439155393,0.0,0.0,0.0,557.4570768987514
1.0,13.0,0.0,0.0,0.0,0.0,0.0,6.169543796158157,0.0,0.0,0.0,544.7932161322203
1.0,14.0,0.0,0.0,0.0,0.0,0.0,5.18571346025328,0.0,0.0,0.0,419.8607964233193
1.0,15.0,0.0,0.0,0.0,0.0,0.0,5.167907284577055,0.0,0.0,0.0,406.77315545127954
1.0,16.0,0.0,0.0,0.0,0.0,0.0,6.182055636577197,0.0,0.0,0.0,324.96563751897924
1.0,17.0,0.0,0.0,0.0,0.0,0.0,5.167701743429638,0.0,0.0,0.0,189.9677150155079
1.0,18.0,0.0,0.0,0.0,0.0,0.0,4.189408662321408,0.0,0.0,0.0,164.74193993782265
1.0,19.0,0.0,0.0,0.0,0.0,0.0,5.174397081089138,0.0,0.0,0.0,163.63827124757216
1.0,20.0,0.0,0.0,0.0,0.0,0.0,4.172137797152169,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,4.161053316517278,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,4.169942071108745,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,4.163369579503458,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,3.5810485352145007,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.086288271589258,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.068155371040824,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.081174054762224,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.076689280810685,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0873366300246534,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.890705623066659,0.0,0.0,0.0,181.2021455027693
1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.7809683565134624,0.0,0.0,0.0,221.25553819235992
1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.787298072478943,0.0,0.0,0.0,312.9613960408193
1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.7965647983902784,0.0,0.0,0.0,447.60345119227964
1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.682299404600383,0.0,0.0,0.0,529.9707036878062
1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.7766541241176808,0.0,0.0,0.0,542.5959473931722
1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.7879414862527705,0.0,0.0,0.0,568.4369047510875
1.0,13.0,0.0,0.0,0.0,0.0,0.0,6.093384895342195,0.0,0.0,0.0,575.0194220074494
1.0,14.0,0.0,0.0,0.0,0.0,0.0,5.089125508964683,0.0,0.0,0.0,426.9279686854127
1.0,15.0,0.0,0.0,0.0,0.0,0.0,5.085663784670781,0.0,0.0,0.0,430.2248767660374
1.0,16.0,0.0,0.0,0.0,0.0,0.0,6.076415312804433,0.0,0.0,0.0,329.6293184100901
1.0,17.0,0.0,0.0,0.0,0.0,0.0,5.083181872939193,0.0,0.0,0.0,192.4108205226125
1.0,18.0,0.0,0.0,0.0,0.0,0.0,4.088737535822505,0.0,0.0,0.0,170.17215600560178
1.0,19.0,0.0,0.0,0.0,0.0,0.0,5.085284968137431,0.0,0.0,0.0,166.03486073282994
1.0,20.0,0.0,0.0,0.0,0.0,0.0,4.097632650050941,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,4.082426166592944,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,4.089526063671481,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,4.075907842058671,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,3.4101012847962915,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9045940174270557,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.901907020650553,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.910595955536795,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9294944596357224,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.8995957787550473,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.698513179700535,0.0,0.0,0.0,180.2185570876518
1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.608562446879703,0.0,0.0,0.0,222.37523880494874
1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.614709743803239,0.0,0.0,0.0,317.12241678251746
1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.6177440243750754,0.0,0.0,0.0,446.4621927515096
1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.5088907292565072,0.0,0.0,0.0,529.980722120368
1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.6189658332843058,0.0,0.0,0.0,546.9666976287277
1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.6107682375321715,0.0,0.0,0.0,567.1301462913241
1.0,13.0,0.0,0.0,0.0,0.0,0.0,5.912608343642624,0.0,0.0,0.0,567.3680877469754
1.0,14.0,0.0,0.0,0.0,0.0,0.0,4.931867004842691,0.0,0.0,0.0,428.82285684092875
1.0,15.0,0.0,0.0,0.0,0.0,0.0,4.93523446092429,0.0,0.0,0.0,416.695348902916
1.0,16.0,0.0,0.0,0.0,0.0,0.0,5.9256105377912816,0.0,0.0,0.0,333.6313833322566
1.0,17.0,0.0,0.0,0.0,0.0,0.0,4.918111354624783,0.0,0.0,0.0,204.45460145592145
1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.9068053713736592,0.0,0.0,0.0,171.51444574981141
1.0,19.0,0.0,0.0,0.0,0.0,0.0,4.911238520352134,0.0,0.0,0.0,164.47915913560715
1.0,20.0,0.0,0.0,0.0,0.0,0.0,3.9278155567087976,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,3.914937757779259,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,3.911575105802278,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,3.9157650318965684,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,3.5131053423040535,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.039044471571812,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.00383628067119,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.016893187710443,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.030475291179037,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0279922745697223,0.0,0.0,0.0,0.0
