Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.459056575944642,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7447141053140837,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7691360314400573,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7309505659606859,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7482008084668659,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7407186803309787,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.96159506872644,0.0,0.0,0.0,56.8782948558934
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.959266901681275,0.0,0.0,0.0,143.62706015529773
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.931565798835452,0.0,0.0,0.0,296.1296029616217
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9494967507351075,0.0,0.0,0.0,497.4058286210971
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.9441261752911153,0.0,0.0,0.0,644.9974914585719
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9408155963589659,0.0,0.0,0.0,668.5408109552735
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9560929662845848,0.0,0.0,0.0,698.5856757817465
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9532971987699443,0.0,0.0,0.0,690.592824461983
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9566587263948713,0.0,0.0,0.0,647.129140055386
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9588327823273894,0.0,0.0,0.0,591.892136572508
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.9635889833698879,0.0,0.0,0.0,445.0531643057091
