Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8117822553238644,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10254248923568739,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09977415303957612,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09959514985245596,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09291802546186988,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.11130811905904625,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2999166711639302,0.0,0.0,0.0,21.315836443192538
1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.3071183494829337,0.0,0.0,0.0,104.17315235303174
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3083663888692338,0.0,0.0,0.0,258.1244082904576
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.31576762768090033,0.0,0.0,0.0,457.43684882331377
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.30499032738641435,0.0,0.0,0.0,598.4110574586966
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3039427480057251,0.0,0.0,0.0,625.3483492504546
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.29779531946421406,0.0,0.0,0.0,650.7492209525471
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.3086890092471448,0.0,0.0,0.0,648.5404856315629
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2832349071885298,0.0,0.0,0.0,604.3372989186075
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.30012239694857595,0.0,0.0,0.0,550.146423827027
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.30478774115853907,0.0,0.0,0.0,405.65401911418235
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.29401658726671503,0.0,0.0,0.0,144.98415925324798
1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.3014259136838269,0.0,0.0,0.0,48.719993857603185
1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.31522254626762,0.0,0.0,0.0,20.13567513043118
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3079249696683894,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.7938395712582267,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.8032531531971974,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.281522420475255,0.0,0.0,0.0,0.0
