Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1.0,24.0,0.0,0.0,0.0,0.0,0.0,2.799618174719955,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.789031582885534,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.813111155482077,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.8033540783294293,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.8056420714202464,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.792887190845335,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.792563089750928,0.0,0.0,0.0,3.250682186001584
1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.7846310908050302,0.0,0.0,0.0,93.66901059060172
1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.7956485098888373,0.0,0.0,0.0,193.94791984671087
1.0,9.0,0.0,0.0,0.0,0.0,0.0,4.29713294553668,0.0,0.0,0.0,347.14599024153466
1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.3092594028870685,0.0,0.0,0.0,440.5820835884355
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.313189015832819,0.0,0.0,0.0,504.626705436214
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3140653001167277,0.0,0.0,0.0,599.3559121726488
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.28806412241245727,0.0,0.0,0.0,613.2519739678988
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.3177063045696552,0.0,0.0,0.0,595.4676787367368
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.29591581134078143,0.0,0.0,0.0,610.9781958982086
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.29658162262720383,0.0,0.0,0.0,498.8339893560692
1.0,17.0,0.0,0.0,0.0,0.0,0.0,2.7981821036731875,0.0,0.0,0.0,345.3325582030785
1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.8099748507756175,0.0,0.0,0.0,188.09849174557596
1.0,19.0,0.0,0.0,0.0,0.0,0.0,3.801607158810631,0.0,0.0,0.0,46.78172158125031
1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.781893794727895,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.8057291573357577,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.8135069479001795,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,2.797354892096235,0.0,0.0,0.0,0.0
